random_seed,coroutines_count,coroutines_limit,awaitings_count,expected_sleep_time,total_slept_for,min_coro_time,max_coro_time,avg_coro_time,median_coro_time,total_diff_elapsed_time
1234,20,23,10,5.227809442722849,0.5160000000032596,0.15699999999196734,0.5160000000032596,0.26854999999704887,0.15699999999196734,0.14319055721812807
1234,20,23,15,5.227809442722849,0.5780000000086147,0.21900000001187436,0.5780000000086147,0.25400000000518047,0.25,-0.14780944261923978
1234,20,23,20,5.227809442722849,0.3120000000053551,0.3120000000053551,0.3120000000053551,0.3120000000053551,0.3120000000053551,1.0121905573842525
1234,20,23,25,5.227809442722849,0.3909999999887077,0.3909999999887077,0.3909999999887077,0.3909999999887077,0.3909999999887077,2.5921905570513055
1234,20,23,30,5.227809442722849,0.48399999999674037,0.45300000000861473,0.48399999999674037,0.45455000000802104,0.45300000000861473,3.8631905574375716
1234,20,23,35,5.227809442722849,0.5470000000059372,0.5470000000059372,0.5470000000059372,0.5470000000059372,0.5470000000059372,5.712190557395894
1234,20,23,40,5.227809442722849,0.6089999999967404,0.6089999999967404,0.6089999999967404,0.6089999999967404,0.6089999999967404,6.952190557211958
1234,20,23,45,5.227809442722849,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,8.512190557384253
1234,20,24,10,5.227809442722849,0.5160000000032596,0.15699999999196734,0.5160000000032596,0.26854999999704887,0.15699999999196734,0.14319055721812807
1234,20,24,15,5.227809442722849,0.5780000000086147,0.21900000001187436,0.5780000000086147,0.25400000000518047,0.25,-0.14780944261923978
1234,20,24,20,5.227809442722849,0.32800000000861473,0.2970000000059372,0.32800000000861473,0.31095000000714207,0.2970000000059372,0.991190557419992
1234,20,24,25,5.227809442722849,0.40599999998812564,0.375,0.40599999998812564,0.37809999999881255,0.375,2.3341905572534025
1234,20,24,30,5.227809442722849,0.48399999999674037,0.4529999999940628,0.48399999999674037,0.4545499999941967,0.4529999999940628,3.863190557161085
1234,20,24,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,24,40,5.227809442722849,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,6.972190557288792
1234,20,24,45,5.227809442722849,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,8.512190557384253
1234,20,25,10,5.227809442722849,0.5149999999994179,0.15600000000267755,0.5149999999994179,0.2675500000012107,0.15600000000267755,0.12319055730136502
1234,20,25,15,5.227809442722849,0.5929999999934807,0.23399999999674037,0.5929999999934807,0.2519499999965774,0.23399999999674037,-0.18880944279130168
1234,20,25,20,5.227809442722849,0.3279999999940628,0.2960000000020955,0.3279999999940628,0.3103999999984808,0.2960000000020955,0.980190557246766
1234,20,25,25,5.227809442722849,0.40600000000267755,0.375,0.40600000000267755,0.3781000000002678,0.375,2.3341905572825064
1234,20,25,30,5.227809442722849,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,4.152190557223601
1234,20,25,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,25,40,5.227809442722849,0.625,0.625,0.625,0.625,0.625,7.272190557277151
1234,20,25,45,5.227809442722849,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,8.832190557449445
1234,20,26,10,5.227809442722849,0.5159999999887077,0.17199999999138527,0.5159999999887077,0.27679999999018035,0.17199999999138527,0.308190557080758
1234,20,26,15,5.227809442722849,0.5780000000086147,0.23500000000058208,0.5780000000086147,0.2521500000009837,0.23500000000058208,-0.1848094427031753
1234,20,26,20,5.227809442722849,0.3120000000053551,0.3120000000053551,0.3120000000053551,0.3120000000053551,0.3120000000053551,1.0121905573842525
1234,20,26,25,5.227809442722849,0.3899999999994179,0.3899999999994179,0.3899999999994179,0.3899999999994179,0.3899999999994179,2.5721905572655097
1234,20,26,30,5.227809442722849,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,4.152190557223601
1234,20,26,35,5.227809442722849,0.5469999999913853,0.5469999999913853,0.5469999999913853,0.5469999999913853,0.5469999999913853,5.712190557104856
1234,20,26,40,5.227809442722849,0.625,0.625,0.625,0.625,0.625,7.272190557277151
1234,20,26,45,5.227809442722849,0.7029999999940628,0.7029999999940628,0.7029999999940628,0.7029999999940628,0.7029999999940628,8.832190557158407
1234,20,27,10,5.227809442722849,0.5149999999994179,0.13999999999941792,0.5149999999994179,0.26805000000022117,0.17100000000209548,0.13319055728157442
1234,20,27,15,5.227809442722849,0.5939999999973224,0.23399999999674037,0.5939999999973224,0.2519999999967695,0.23399999999674037,-0.18780944278745998
1234,20,27,20,5.227809442722849,0.3119999999908032,0.29699999999138527,0.3119999999908032,0.30374999999112334,0.29699999999138527,0.847190557099617
1234,20,27,25,5.227809442722849,0.39100000000325963,0.39100000000325963,0.39100000000325963,0.39100000000325963,0.39100000000325963,2.592190557342344
1234,20,27,30,5.227809442722849,0.4850000000005821,0.4539999999979045,0.4850000000005821,0.4555499999980384,0.4539999999979045,3.8831905572379193
1234,20,27,35,5.227809442722849,0.5469999999913853,0.5469999999913853,0.5469999999913853,0.5469999999913853,0.5469999999913853,5.712190557104856
1234,20,27,40,5.227809442722849,0.625,0.625,0.625,0.625,0.625,7.272190557277151
1234,20,27,45,5.227809442722849,0.7029999999940628,0.7029999999940628,0.7029999999940628,0.7029999999940628,0.7029999999940628,8.832190557158407
1234,20,28,10,5.227809442722849,0.5470000000059372,0.15700000000651926,0.5470000000059372,0.2577000000041153,0.15700000000651926,-0.07380944264054373
1234,20,28,15,5.227809442722849,0.5789999999979045,0.21899999999732245,0.5789999999979045,0.24579999999914434,0.23500000000058208,-0.3118094427399625
1234,20,28,20,5.227809442722849,0.3279999999940628,0.29699999999138527,0.3279999999940628,0.31094999999259015,0.29699999999138527,0.9911905571289537
1234,20,28,25,5.227809442722849,0.4850000000005821,0.39100000000325963,0.4850000000005821,0.40040000000299186,0.39100000000325963,2.7801905573369887
1234,20,28,30,5.227809442722849,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,4.152190557223601
1234,20,28,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,28,40,5.227809442722849,0.625,0.625,0.625,0.625,0.625,7.272190557277151
1234,20,28,45,5.227809442722849,0.7029999999940628,0.7029999999940628,0.7029999999940628,0.7029999999940628,0.7029999999940628,8.832190557158407
1234,20,29,10,5.227809442722849,0.5310000000026776,0.15600000000267755,0.5310000000026776,0.24995000000053552,0.15600000000267755,-0.22880944271213915
1234,20,29,15,5.227809442722849,0.6100000000005821,0.23500000000058208,0.6100000000005821,0.2620000000002619,0.25,0.01219055728238927
1234,20,29,20,5.227809442722849,0.3129999999946449,0.3129999999946449,0.3129999999946449,0.3129999999946449,0.3129999999946449,1.0321905571700483
1234,20,29,25,5.227809442722849,0.40600000000267755,0.375,0.40600000000267755,0.3781000000002678,0.375,2.3341905572825064
1234,20,29,30,5.227809442722849,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,4.152190557223601
1234,20,29,35,5.227809442722849,0.5,0.5,0.5,0.5,0.5,4.772190557277151
1234,20,29,40,5.227809442722849,0.625,0.625,0.625,0.625,0.625,7.272190557277151
1234,20,29,45,5.227809442722849,0.7030000000086147,0.6870000000053551,0.7030000000086147,0.6950000000069849,0.7030000000086147,8.67219055741685
1234,20,30,10,5.227809442722849,0.5469999999913853,0.15699999999196734,0.5469999999913853,0.2576999999953841,0.15699999999196734,-0.07380944281516671
1234,20,30,15,5.227809442722849,0.5,0.1870000000053551,0.5,0.2996000000042841,0.3120000000053551,0.7641905573628323
1234,20,30,20,5.227809442722849,0.3279999999940628,0.29699999999138527,0.3279999999940628,0.31094999999259015,0.29699999999138527,0.9911905571289537
1234,20,30,25,5.227809442722849,0.40600000000267755,0.375,0.40600000000267755,0.3781000000002678,0.375,2.3341905572825064
1234,20,30,30,5.227809442722849,0.4840000000112923,0.45300000000861473,0.4840000000112923,0.4545500000087486,0.45300000000861473,3.8631905574521235
1234,20,30,35,5.227809442722849,0.5320000000065193,0.5320000000065193,0.5320000000065193,0.5320000000065193,0.5320000000065193,5.412190557407536
1234,20,30,40,5.227809442722849,0.6089999999967404,0.6089999999967404,0.6089999999967404,0.6089999999967404,0.6089999999967404,6.952190557211958
1234,20,30,45,5.227809442722849,0.7039999999979045,0.7039999999979045,0.7039999999979045,0.7039999999979045,0.7039999999979045,8.852190557235241
1234,20,31,10,5.227809442722849,0.5470000000059372,0.15600000000267755,0.5470000000059372,0.25715000000200233,0.15600000000267755,-0.0848094426828025
1234,20,31,15,5.227809442722849,0.5630000000091968,0.21900000001187436,0.5630000000091968,0.2532500000052096,0.25,-0.1628094426186577
1234,20,31,20,5.227809442722849,0.3129999999946449,0.3129999999946449,0.3129999999946449,0.3129999999946449,0.3129999999946449,1.0321905571700483
1234,20,31,25,5.227809442722849,0.40600000000267755,0.375,0.40600000000267755,0.3781000000002678,0.375,2.3341905572825064
1234,20,31,30,5.227809442722849,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,0.46899999999732245,4.152190557223601
1234,20,31,35,5.227809442722849,0.5469999999913853,0.5469999999913853,0.5469999999913853,0.5469999999913853,0.5469999999913853,5.712190557104856
1234,20,31,40,5.227809442722849,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,6.972190557288792
1234,20,31,45,5.227809442722849,0.6869999999908032,0.6869999999908032,0.6869999999908032,0.6869999999908032,0.6869999999908032,8.512190557093215
1234,20,32,10,5.227809442722849,0.5149999999994179,0.15600000000267755,0.5149999999994179,0.2675500000012107,0.15600000000267755,0.12319055730136502
1234,20,32,15,5.227809442722849,0.5779999999940628,0.23399999999674037,0.5779999999940628,0.25119999999660647,0.23399999999674037,-0.2038094427907196
1234,20,32,20,5.227809442722849,0.3279999999940628,0.2970000000059372,0.3279999999940628,0.3109500000005937,0.2970000000059372,0.9911905572890247
1234,20,32,25,5.227809442722849,0.39100000000325963,0.39100000000325963,0.39100000000325963,0.39100000000325963,0.39100000000325963,2.592190557342344
1234,20,32,30,5.227809442722849,0.46899999999732245,0.4529999999940628,0.46899999999732245,0.4537999999942258,0.4529999999940628,3.8481905571616672
1234,20,32,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,32,40,5.227809442722849,0.625,0.625,0.625,0.625,0.625,7.272190557277151
1234,20,32,45,5.227809442722849,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,8.832190557449445
1234,20,33,10,5.227809442722849,0.5159999999887077,0.15599999998812564,0.5159999999887077,0.2679999999883876,0.15599999998812564,0.13219055704490207
1234,20,33,15,5.227809442722849,0.5939999999973224,0.23399999999674037,0.5939999999973224,0.2519999999967695,0.23399999999674037,-0.18780944278745998
1234,20,33,20,5.227809442722849,0.3130000000091968,0.3130000000091968,0.3130000000091968,0.3130000000091968,0.3130000000091968,1.0321905574610866
1234,20,33,25,5.227809442722849,0.39100000000325963,0.39100000000325963,0.39100000000325963,0.39100000000325963,0.39100000000325963,2.592190557342344
1234,20,33,30,5.227809442722849,0.46800000000803266,0.46800000000803266,0.46800000000803266,0.46800000000803266,0.46800000000803266,4.132190557437805
1234,20,33,35,5.227809442722849,0.46800000000803266,0.46800000000803266,0.46800000000803266,0.46800000000803266,0.46800000000803266,4.132190557437805
1234,20,33,40,5.227809442722849,0.625,0.625,0.625,0.625,0.625,7.272190557277151
1234,20,33,45,5.227809442722849,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,8.832190557449445
1234,20,34,10,5.227809442722849,0.5160000000032596,0.15699999999196734,0.5160000000032596,0.26854999999704887,0.15699999999196734,0.14319055721812807
1234,20,34,15,5.227809442722849,0.5930000000080327,0.2340000000112923,0.5930000000080327,0.2519500000111293,0.2340000000112923,-0.18880944250026338
1234,20,34,20,5.227809442722849,0.32800000000861473,0.2970000000059372,0.32800000000861473,0.31095000000714207,0.2970000000059372,0.991190557419992
1234,20,34,25,5.227809442722849,0.40599999998812564,0.375,0.40599999998812564,0.37809999999881255,0.375,2.3341905572534025
1234,20,34,30,5.227809442722849,0.48399999999674037,0.4529999999940628,0.48399999999674037,0.4545499999941967,0.4529999999940628,3.863190557161085
1234,20,34,35,5.227809442722849,0.5460000000020955,0.5460000000020955,0.5460000000020955,0.5460000000020955,0.5460000000020955,5.69219055731906
1234,20,34,40,5.227809442722849,0.6090000000112923,0.6090000000112923,0.6090000000112923,0.6090000000112923,0.6090000000112923,6.9521905575029965
1234,20,34,45,5.227809442722849,0.6880000000091968,0.6880000000091968,0.6880000000091968,0.6880000000091968,0.6880000000091968,8.532190557461087
1234,20,35,10,5.227809442722849,0.5149999999994179,0.15600000000267755,0.5149999999994179,0.2675500000012107,0.15600000000267755,0.12319055730136502
1234,20,35,15,5.227809442722849,0.5780000000086147,0.23399999999674037,0.5780000000086147,0.2511999999973341,0.23399999999674037,-0.2038094427761677
1234,20,35,20,5.227809442722849,0.32800000000861473,0.2970000000059372,0.32800000000861473,0.31095000000714207,0.2970000000059372,0.991190557419992
1234,20,35,25,5.227809442722849,0.40600000000267755,0.375,0.40600000000267755,0.3781000000002678,0.375,2.3341905572825064
1234,20,35,30,5.227809442722849,0.4850000000005821,0.4529999999940628,0.4850000000005821,0.45459999999438877,0.4529999999940628,3.864190557164927
1234,20,35,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,35,40,5.227809442722849,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,6.972190557288792
1234,20,35,45,5.227809442722849,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,8.512190557384253
1234,20,36,10,5.227809442722849,0.5149999999994179,0.13999999999941792,0.5149999999994179,0.2683500000013737,0.17200000000593718,0.13919055730462465
1234,20,36,15,5.227809442722849,0.5620000000053551,0.21799999999348074,0.5620000000053551,0.25279999999766006,0.25,-0.17180944276964838
1234,20,36,20,5.227809442722849,0.32800000000861473,0.2970000000059372,0.32800000000861473,0.31095000000714207,0.2970000000059372,0.991190557419992
1234,20,36,25,5.227809442722849,0.45300000000861473,0.3899999999994179,0.45300000000861473,0.3963000000003376,0.3899999999994179,2.6981905572839033
1234,20,36,30,5.227809442722849,0.48399999999674037,0.4529999999940628,0.48399999999674037,0.4545499999941967,0.4529999999940628,3.863190557161085
1234,20,36,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,36,40,5.227809442722849,0.5629999999946449,0.5629999999946449,0.5629999999946449,0.5629999999946449,0.5629999999946449,6.032190557170049
1234,20,36,45,5.227809442722849,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,8.512190557384253
1234,20,37,10,5.227809442722849,0.5149999999994179,0.15600000000267755,0.5149999999994179,0.2675500000012107,0.15600000000267755,0.12319055730136502
1234,20,37,15,5.227809442722849,0.5779999999940628,0.21799999999348074,0.5779999999940628,0.2535999999970954,0.25,-0.15580944278094067
1234,20,37,20,5.227809442722849,0.3279999999940628,0.2960000000020955,0.3279999999940628,0.3103999999984808,0.2960000000020955,0.980190557246766
1234,20,37,25,5.227809442722849,0.40600000000267755,0.375,0.40600000000267755,0.3781000000002678,0.375,2.3341905572825064
1234,20,37,30,5.227809442722849,0.48399999999674037,0.4529999999940628,0.48399999999674037,0.4545499999941967,0.4529999999940628,3.863190557161085
1234,20,37,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,37,40,5.227809442722849,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,6.972190557288792
1234,20,37,45,5.227809442722849,0.6879999999946449,0.6879999999946449,0.6879999999946449,0.6879999999946449,0.6879999999946449,8.532190557170049
1234,20,38,10,5.227809442722849,0.5160000000032596,0.14100000000325963,0.5160000000032596,0.2690500000040629,0.17200000000593718,0.15319055735840853
1234,20,38,15,5.227809442722849,0.5779999999940628,0.21899999999732245,0.5779999999940628,0.2539999999986321,0.25,-0.14780944275020702
1234,20,38,20,5.227809442722849,0.3289999999979045,0.29699999999138527,0.3289999999979045,0.31139999999431894,0.29699999999138527,1.000190557163529
1234,20,38,25,5.227809442722849,0.4220000000059372,0.375,0.40600000000267755,0.3781000000002678,0.375,2.3341905572825064
1234,20,38,30,5.227809442722849,0.4850000000005821,0.45300000000861473,0.4850000000005821,0.4546000000082131,0.45300000000861473,3.8641905574414133
1234,20,38,35,5.227809442722849,0.4370000000053551,0.4370000000053551,0.4370000000053551,0.4370000000053551,0.4370000000053551,3.5121905573842533
1234,20,38,40,5.227809442722849,0.625,0.6089999999967404,0.625,0.6105999999970664,0.6089999999967404,6.9841905572184775
1234,20,38,45,5.227809442722849,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,8.832190557449445
1234,20,39,10,5.227809442722849,0.5149999999994179,0.15600000000267755,0.5149999999994179,0.2675500000012107,0.15600000000267755,0.12319055730136502
1234,20,39,15,5.227809442722849,0.5929999999934807,0.23399999999674037,0.5929999999934807,0.2519499999965774,0.23399999999674037,-0.18880944279130168
1234,20,39,20,5.227809442722849,0.3279999999940628,0.2960000000020955,0.3279999999940628,0.3103999999984808,0.2960000000020955,0.980190557246766
1234,20,39,25,5.227809442722849,0.40600000000267755,0.375,0.40600000000267755,0.3781000000002678,0.375,2.3341905572825064
1234,20,39,30,5.227809442722849,0.4850000000005821,0.4539999999979045,0.4850000000005821,0.4555499999980384,0.4539999999979045,3.8831905572379193
1234,20,39,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,39,40,5.227809442722849,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,6.972190557288792
1234,20,39,45,5.227809442722849,0.6869999999908032,0.6869999999908032,0.6869999999908032,0.6869999999908032,0.6869999999908032,8.512190557093215
1234,20,40,10,5.227809442722849,0.5149999999994179,0.15600000000267755,0.5149999999994179,0.2675500000012107,0.15600000000267755,0.12319055730136502
1234,20,40,15,5.227809442722849,0.5789999999979045,0.21899999999732245,0.5789999999979045,0.2540499999988242,0.25,-0.14680944274636532
1234,20,40,20,5.227809442722849,0.3279999999940628,0.29699999999138527,0.3279999999940628,0.31094999999259015,0.29699999999138527,0.9911905571289537
1234,20,40,25,5.227809442722849,0.4850000000005821,0.3279999999940628,0.4850000000005821,0.34369999999471473,0.3279999999940628,1.6461905571714452
1234,20,40,30,5.227809442722849,0.48399999999674037,0.4529999999940628,0.48399999999674037,0.4545499999941967,0.4529999999940628,3.863190557161085
1234,20,40,35,5.227809442722849,0.5319999999919673,0.5319999999919673,0.5319999999919673,0.5319999999919673,0.5319999999919673,5.412190557116498
1234,20,40,40,5.227809442722849,0.6089999999967404,0.6089999999967404,0.6089999999967404,0.6089999999967404,0.6089999999967404,6.952190557211958
1234,20,40,45,5.227809442722849,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,8.512190557384253
1234,20,41,10,5.227809442722849,0.5160000000032596,0.14100000000325963,0.5160000000032596,0.2690500000040629,0.17200000000593718,0.15319055735840853
1234,20,41,15,5.227809442722849,0.5779999999940628,0.21899999999732245,0.5779999999940628,0.2539999999986321,0.25,-0.14780944275020702
1234,20,41,20,5.227809442722849,0.3279999999940628,0.2960000000020955,0.3279999999940628,0.3103999999984808,0.2960000000020955,0.980190557246766
1234,20,41,25,5.227809442722849,0.46899999999732245,0.34399999999732245,0.46899999999732245,0.35649999999732246,0.34399999999732245,1.9021905572235993
1234,20,41,30,5.227809442722849,0.46799999999348074,0.46799999999348074,0.46799999999348074,0.46799999999348074,0.46799999999348074,4.1321905571467665
1234,20,41,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,41,40,5.227809442722849,0.6089999999967404,0.6089999999967404,0.6089999999967404,0.6089999999967404,0.6089999999967404,6.952190557211958
1234,20,41,45,5.227809442722849,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,0.7030000000086147,8.832190557449445
1234,20,42,10,5.227809442722849,0.5160000000032596,0.15699999999196734,0.5160000000032596,0.26854999999704887,0.15699999999196734,0.14319055721812807
1234,20,42,15,5.227809442722849,0.5780000000086147,0.21900000001187436,0.5780000000086147,0.25400000000518047,0.25,-0.14780944261923978
1234,20,42,20,5.227809442722849,0.32800000000861473,0.2970000000059372,0.32800000000861473,0.31095000000714207,0.2970000000059372,0.991190557419992
1234,20,42,25,5.227809442722849,0.40599999998812564,0.375,0.40599999998812564,0.37809999999881255,0.375,2.3341905572534025
1234,20,42,30,5.227809442722849,0.48399999999674037,0.4529999999940628,0.48399999999674037,0.4545499999941967,0.4529999999940628,3.863190557161085
1234,20,42,35,5.227809442722849,0.5460000000020955,0.5460000000020955,0.5460000000020955,0.5460000000020955,0.5460000000020955,5.69219055731906
1234,20,42,40,5.227809442722849,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,0.6100000000005821,6.972190557288792
1234,20,42,45,5.227809442722849,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,0.6870000000053551,8.512190557384253
1234,20,43,10,5.227809442722849,0.5149999999994179,0.13999999999941792,0.5149999999994179,0.2683500000013737,0.17200000000593718,0.13919055730462465
1234,20,43,15,5.227809442722849,0.5620000000053551,0.21799999999348074,0.5620000000053551,0.25279999999766006,0.25,-0.17180944276964838
1234,20,43,20,5.227809442722849,0.32800000000861473,0.2970000000059372,0.32800000000861473,0.31095000000714207,0.2970000000059372,0.991190557419992
1234,20,43,25,5.227809442722849,0.3909999999887077,0.3909999999887077,0.3909999999887077,0.3909999999887077,0.3909999999887077,2.5921905570513055
1234,20,43,30,5.227809442722849,0.48399999999674037,0.45300000000861473,0.48399999999674037,0.45455000000802104,0.45300000000861473,3.8631905574375716
1234,20,43,35,5.227809442722849,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,0.5310000000026776,5.392190557330702
1234,20,43,40,5.227809442722849,0.625,0.625,0.625,0.625,0.625,7.272190557277151
1234,20,43,45,5.227809442722849,0.6880000000091968,0.6880000000091968,0.6880000000091968,0.6880000000091968,0.6880000000091968,8.532190557461087
1234,20,44,10,5.227809442722849,0.5160000000032596,0.15699999999196734,0.5160000000032596,0.26854999999704887,0.15699999999196734,0.14319055721812807
1234,20,44,15,5.227809442722849,0.5780000000086147,0.21900000001187436,0.5780000000086147,0.25400000000518047,0.25,-0.14780944261923978
1234,20,44,20,5.227809442722849,0.32800000000861473,0.2970000000059372,0.32800000000861473,0.31095000000714207,0.2970000000059372,0.991190557419992
1234,20,44,25,5.227809442722849,0.5309999999881256,0.3129999999946449,0.5309999999881256,0.33479999999399296,0.3129999999946449,1.4681905571570097
1234,20,44,30,5.227809442722849,0.46799999999348074,0.46799999999348074,0.46799999999348074,0.46799999999348074,0.46799999999348074,4.1321905571467665
1234,20,44,35,5.227809442722849,0.5470000000059372,0.5470000000059372,0.5470000000059372,0.5470000000059372,0.5470000000059372,5.712190557395894
1234,20,44,40,5.227809442722849,0.6100000000005821,0.5939999999973224,0.6100000000005821,0.6043999999994412,0.6100000000005821,6.860190557265975
1234,20,44,45,5.227809442722849,0.6879999999946449,0.6879999999946449,0.6879999999946449,0.6879999999946449,0.6879999999946449,8.532190557170049
1234,20,45,10,5.227809442722849,0.5160000000032596,0.15600000000267755,0.5160000000032596,0.2680000000029395,0.15600000000267755,0.13219055733594037
1234,20,45,15,5.227809442722849,0.5779999999940628,0.21899999999732245,0.5779999999940628,0.2539999999986321,0.25,-0.14780944275020702
